DIST_NBR,DIST_NM,CNTY_NBR,CNTY_NM,TRFC_STATN_ID,CATEGORY,ACTIVE,AADT_RPT_YEAR,AADT_RPT_QTY,AADT_RPT_HIST_01_QTY,AADT_RPT_HIST_02_QTY,AADT_RPT_HIST_03_QTY,AADT_RPT_HIST_04_QTY,AADT_RPT_HIST_05_QTY,AADT_RPT_HIST_06_QTY,AADT_RPT_HIST_07_QTY,AADT_RPT_HIST_08_QTY,AADT_RPT_HIST_09_QTY,AADT_RPT_HIST_10_QTY,AADT_RPT_HIST_11_QTY,AADT_RPT_HIST_12_QTY,AADT_RPT_HIST_13_QTY,AADT_RPT_HIST_14_QTY,AADT_RPT_HIST_15_QTY,AADT_RPT_HIST_16_QTY,AADT_RPT_HIST_17_QTY,AADT_RPT_HIST_18_QTY,AADT_RPT_HIST_19_QTY,ON_ROAD,COUNT_CYCLE,LATITUDE,LONGITUDE,OBJECTID_1,geometry
14,Austin,246,Williamson,246H160B,ANNUAL ACR,1,2023,1269,1268.0,1339.0,1069.0,1201.0,946.0,787.0,878.0,776.0,643.0,533.0,510.0,450.0,500.0,420.0,520.0,580.0,450.0,440.0,440.0,FM3349,1,30.497899,-97.493069,580047,POINT (-97.493069 30.497898999999997)
14,Austin,246,Williamson,246H161,ANNUAL ACR,1,2023,27037,25088.0,22245.0,15713.0,21597.0,16454.0,15723.0,12926.0,15241.0,17180.0,18745.0,15300.0,16500.0,19200.0,16800.0,19300.0,22000.0,18900.0,17200.0,17000.0,US0079,1,30.544419,-97.538287,580048,POINT (-97.538287 30.544419000000012)
14,Austin,246,Williamson,246H162,ANNUAL ACR,1,2023,9512,9081.0,8364.0,7078.0,8281.0,7778.0,6964.0,7853.0,7901.0,6530.0,7151.0,7400.0,7100.0,7300.0,6200.0,3400.0,3600.0,3500.0,3600.0,3400.0,FM1660,1,30.538436,-97.542736,580049,POINT (-97.542736 30.538435999999994)
14,Austin,246,Williamson,246H163,ANNUAL ACR,1,2023,27455,23525.0,24819.0,19545.0,25720.0,21708.0,18273.0,17854.0,19683.0,16342.0,17612.0,13000.0,13400.0,14200.0,11800.0,14000.0,14800.0,13700.0,13500.0,12800.0,FM0685,1,30.538346,-97.563126,580050,POINT (-97.563126 30.538346000000008)
14,Austin,246,Williamson,246H164,ANNUAL ACR,1,2023,6162,5883.0,5946.0,4209.0,5333.0,5335.0,4594.0,5785.0,5699.0,4142.0,4339.0,5000.0,4700.0,5000.0,4900.0,5900.0,6300.0,6200.0,6000.0,5900.0,FM1660,1,30.549606,-97.545157,580051,POINT (-97.545157 30.54960599999999)
14,Austin,246,Williamson,246H165,ANNUAL ACR,1,2023,2192,1672.0,1801.0,1657.0,1648.0,1801.0,1563.0,1709.0,1752.0,1449.0,1673.0,2100.0,1500.0,1700.0,1700.0,2100.0,3000.0,2400.0,2380.0,3100.0,FM1660,1,30.588794,-97.539519,580052,POINT (-97.539519 30.588793999999993)
14,Austin,246,Williamson,246H166,ANNUAL ACR,1,2023,2616,2462.0,2034.0,2340.0,1742.0,1696.0,1494.0,1656.0,1603.0,1172.0,1545.0,1250.0,1300.0,1500.0,1250.0,1750.0,2200.0,1700.0,1670.0,1900.0,FM1660,1,30.626491,-97.544309,580053,POINT (-97.544309 30.626490999999994)
14,Austin,246,Williamson,246H167,ANNUAL ACR,1,2023,6175,5255.0,5167.0,3828.0,5116.0,4692.0,4080.0,4102.0,3646.0,3816.0,3986.0,3600.0,3600.0,4100.0,4200.0,4000.0,5500.0,5900.0,4570.0,4900.0,SH0029,1,30.639585,-97.545591,580054,POINT (-97.545591 30.63958499999999)
14,Austin,246,Williamson,246H168,ANNUAL ACR,1,2023,4408,3526.0,3467.0,2755.0,3433.0,3256.0,3088.0,3333.0,2903.0,3102.0,3305.0,3700.0,3200.0,3600.0,3800.0,3600.0,4700.0,3900.0,3680.0,4100.0,SH0029,1,30.636324,-97.523545,580055,POINT (-97.523545 30.636323999999995)
14,Austin,246,Williamson,246H169,ANNUAL ACR,1,2023,3523,2559.0,2516.0,2131.0,2491.0,2491.0,2484.0,2587.0,2400.0,2580.0,2806.0,3000.0,2600.0,3100.0,3300.0,3100.0,4100.0,3400.0,3200.0,3600.0,SH0029,1,30.645161,-97.443846,580056,POINT (-97.443846 30.645161)
14,Austin,246,Williamson,246H17,ANNUAL ACR,1,2023,17161,14294.0,14054.0,11139.0,13105.0,13359.0,11211.0,11889.0,12576.0,11705.0,11657.0,11200.0,11500.0,12000.0,11000.0,11000.0,12300.0,10100.0,9860.0,10400.0,SH0029,1,30.636178,-97.654344,580057,POINT (-97.654344 30.636178000000005)
14,Austin,246,Williamson,246H170,ANNUAL ACR,1,2023,1437,1318.0,1088.0,1025.0,1218.0,1309.0,996.0,1295.0,1047.0,1000.0,1024.0,1000.0,940.0,1050.0,990.0,1200.0,1150.0,1050.0,970.0,1000.0,FM0971,1,30.687167,-97.49548,580058,POINT (-97.49548 30.68716699999999)
14,Austin,246,Williamson,246H171,ANNUAL ACR,1,2023,1165,1463.0,1208.0,1034.0,1196.0,1175.0,934.0,1266.0,1075.0,1062.0,1062.0,1100.0,1000.0,1150.0,1050.0,1250.0,1350.0,1250.0,1150.0,1150.0,FM0971,1,30.715399,-97.449455,580059,POINT (-97.449455 30.71539900000001)
14,Austin,246,Williamson,246H172,ANNUAL ACR,1,2023,1642,884.0,884.0,977.0,789.0,704.0,700.0,577.0,583.0,522.0,509.0,580.0,500.0,510.0,620.0,770.0,830.0,710.0,780.0,680.0,FM0972,1,30.755337,-97.4418,580060,POINT (-97.4418 30.755337000000004)
14,Austin,246,Williamson,246H173,ANNUAL ACR,1,2023,1318,1015.0,1251.0,1148.0,1182.0,974.0,1017.0,1050.0,815.0,925.0,1078.0,1150.0,1050.0,1200.0,1150.0,1200.0,1400.0,1300.0,1400.0,1250.0,FM0487,1,30.798517,-97.45159,580061,POINT (-97.45159 30.798516999999993)
14,Austin,246,Williamson,246H174,ANNUAL ACR,1,2023,539,448.0,448.0,496.0,576.0,415.0,214.0,455.0,200.0,268.0,329.0,360.0,250.0,290.0,250.0,320.0,410.0,350.0,300.0,290.0,FM1105,1,30.810296,-97.51879,580062,POINT (-97.51879 30.810296000000005)
14,Austin,246,Williamson,246H175,ANNUAL ACR,1,2023,874,719.0,719.0,560.0,702.0,505.0,311.0,544.0,277.0,346.0,428.0,450.0,350.0,390.0,340.0,410.0,480.0,440.0,430.0,390.0,FM1105,1,30.787681,-97.566879,580063,POINT (-97.566879 30.787680999999996)
14,Austin,246,Williamson,246H176,ANNUAL ACR,1,2023,1143,725.0,893.0,886.0,884.0,775.0,752.0,523.0,577.0,660.0,918.0,870.0,800.0,850.0,880.0,1000.0,950.0,740.0,830.0,750.0,FM0487,1,30.836839,-97.543458,580064,POINT (-97.543458 30.83683900000001)
14,Austin,246,Williamson,246H177,ANNUAL ACR,1,2023,1406,866.0,1067.0,826.0,1056.0,843.0,875.0,866.0,685.0,863.0,1250.0,1050.0,1100.0,1200.0,1150.0,1100.0,1250.0,1150.0,1350.0,1200.0,FM0487,1,30.817931,-97.519869,580065,POINT (-97.51986900000001 30.817931)
14,Austin,246,Williamson,246H178,ANNUAL ACR,1,2023,12341,15689.0,9066.0,8802.0,,,,,,,,,,,,,,,,,US0183,1,30.83738,-97.9026,580066,POINT (-97.90259999999999 30.83738)
14,Austin,246,Williamson,246H179,ANNUAL ACR,1,2023,13969,11317.0,11317.0,,,,,,,,,,,,,,,,,,SH0095,1,30.607231,-97.419305,580067,POINT (-97.419305 30.607230999999995)
14,Austin,246,Williamson,246H18,ANNUAL ACR,1,2023,9215,8267.0,8128.0,1873.0,8048.0,7182.0,6356.0,6685.0,6054.0,6033.0,6687.0,4900.0,5400.0,6000.0,6200.0,7600.0,8800.0,7200.0,7140.0,7100.0,SH0029,1,30.645234,-97.589605,580071,POINT (-97.589605 30.645234)
14,Austin,246,Williamson,246H180,ANNUAL ACR,1,2023,9334,8010.0,9564.0,7900.0,8360.0,,,,,,,,,,,,,,,,RM2338,1,30.716859,-97.769183,580072,POINT (-97.769183 30.716858999999996)
14,Austin,246,Williamson,246H181,ANNUAL ACR,1,2023,13227,12209.0,14014.0,,,,,,,,,,,,,,,,,,RM2243,1,30.581184,-97.821115,580073,POINT (-97.821115 30.581183999999993)
14,Austin,246,Williamson,246H182,ANNUAL ACR,1,2023,44294,37018.0,35899.0,100.0,,,,,,,,,,,,,,,,,US0183,1,30.50856,-97.821735,580074,POINT (-97.821735 30.508559999999992)
14,Austin,246,Williamson,246H18301,ANNUAL ACR,1,2023,138922,139055.0,147070.0,,,,,,,,,,,,,,,,,,US0183,1,30.435129,-97.771395,580075,POINT (-97.77139499999998 30.43512899999999)
14,Austin,246,Williamson,246H18301NBSR,ANNUAL ACR,1,2023,2540,2540.0,2540.0,,,,,,,,,,,,,,,,,,US 183,1,30.435438,-97.771062,580076,POINT (-97.771062 30.435438000000005)
14,Austin,246,Williamson,246H18301SBSR,ANNUAL ACR,1,2023,11270,11270.0,11270.0,,,,,,,,,,,,,,,,,,US 183,1,30.434881,-97.771722,580077,POINT (-97.771722 30.434881)
14,Austin,246,Williamson,246H19,ANNUAL ACR,1,2023,19883,17201.0,21345.0,12330.0,21134.0,12899.0,13129.0,15206.0,11395.0,10757.0,10659.0,10200.0,9800.0,8300.0,7500.0,7600.0,7600.0,7500.0,7400.0,7200.0,FM1460,1,30.622448,-97.672987,580078,POINT (-97.672987 30.622447999999988)
14,Austin,246,Williamson,246H1A,ANNUAL ACR,1,2023,12570,6390.0,10462.0,4931.0,10358.0,8644.0,8424.0,8835.0,7090.0,5741.0,10113.0,5500.0,5100.0,4900.0,5000.0,8500.0,8500.0,8300.0,8250.0,7000.0,SS0158,1,30.672162,-97.663994,580079,POINT (-97.663994 30.672162)
14,Austin,246,Williamson,246H1BT,TOLL,1,2023,32600,22922.0,21400.0,15891.0,21188.0,20773.0,20466.0,17899.0,18814.0,13969.0,15351.0,10080.0,9300.0,8600.0,6460.0,6300.0,4900.0,,,,SH0130,1,30.682676,-97.654408,580080,POINT (-97.654408 30.682675999999997)
14,Austin,246,Williamson,246H1BTNBSR,TOLL,1,2023,1918,1451.0,1315.0,1165.0,1302.0,1294.0,1205.0,1130.0,1097.0,1007.0,1011.0,1310.0,,,,,,,,,SH0130,1,30.682969,-97.653919,580081,POINT (-97.653919 30.682968999999996)
14,Austin,246,Williamson,246H1BTSBSR,TOLL,1,2023,1802,1381.0,1252.0,971.0,1240.0,1375.0,1163.0,1123.0,1090.0,915.0,925.0,1310.0,,,,,,,,,SH0130,1,30.682376,-97.654858,580082,POINT (-97.654858 30.68237599999999)
14,Austin,246,Williamson,246H20,ANNUAL ACR,1,2023,25458,20592.0,22304.0,12379.0,22083.0,15051.0,14777.0,16593.0,11433.0,10375.0,10194.0,8900.0,6500.0,5500.0,4800.0,4000.0,3800.0,3700.0,3600.0,3500.0,FM1460,1,30.577414,-97.651624,580083,POINT (-97.651624 30.577413999999997)
14,Austin,246,Williamson,246H21,ANNUAL ACR,1,2023,28516,21800.0,24329.0,16556.0,24088.0,24088.0,25228.0,26312.0,23999.0,19294.0,21059.0,18900.0,17200.0,17300.0,16000.0,13400.0,12500.0,12100.0,10100.0,10000.0,FM1460,1,30.519245,-97.655581,580086,POINT (-97.65558099999998 30.519245)
14,Austin,246,Williamson,246H22,ANNUAL ACR,1,2023,45179,46582.0,41303.0,27185.0,40100.0,31615.0,28775.0,29367.0,29660.0,29855.0,32023.0,31000.0,29000.0,33000.0,34000.0,35000.0,38000.0,34000.0,33100.0,33000.0,US0079,1,30.519363,-97.646601,580087,POINT (-97.646601 30.519363)
14,Austin,246,Williamson,246H22ANBDR,ANNUAL ACR,1,2023,10992,11487.0,10412.0,9175.0,10309.0,10828.0,10040.0,9994.0,10006.0,9498.0,9464.0,,,,,,,,,,SH0130,1,30.508148,-97.575634,580089,POINT (-97.575634 30.508148000000002)
14,Austin,246,Williamson,246H22ASBDR,ANNUAL ACR,1,2023,12830,12207.0,10932.0,9917.0,10824.0,10885.0,10107.0,10014.0,9659.0,8776.0,8873.0,7920.0,,,,,,,,,SH0130,1,30.508093,-97.577608,580090,POINT (-97.577608 30.508093000000002)
14,Austin,246,Williamson,246H22AT,TOLL,1,2023,55171,51016.0,47602.0,30752.0,41002.0,38706.0,37708.0,35479.0,32577.0,,,,,,,,,,,,SH0130,1,30.507531,-97.57679,580091,POINT (-97.57679 30.507530999999993)
14,Austin,246,Williamson,246H23,ANNUAL ACR,1,2023,46768,39144.0,34708.0,23441.0,34364.0,27740.0,25977.0,31076.0,25396.0,28683.0,31956.0,29000.0,27000.0,29000.0,27000.0,31000.0,34000.0,25000.0,26480.0,23000.0,US0079,1,30.53894,-97.569717,580092,POINT (-97.569717 30.538940000000004)
14,Austin,246,Williamson,246H24,ANNUAL ACR,1,2023,47894,51675.0,45819.0,37811.0,44484.0,35339.0,32086.0,32853.0,30286.0,35701.0,38742.0,35000.0,33000.0,36000.0,36000.0,37000.0,41000.0,41000.0,36790.0,37000.0,US0079,1,30.51745,-97.658455,580093,POINT (-97.65845500000002 30.517450000000004)
14,Austin,246,Williamson,246H25,ANNUAL ACR,1,2023,47787,53166.0,47141.0,31260.0,45768.0,39444.0,36814.0,35898.0,33391.0,39236.0,89810.0,41000.0,41000.0,46000.0,46000.0,47000.0,48000.0,41000.0,46110.0,50000.0,US0079,1,30.517488,-97.685781,580094,POINT (-97.685781 30.517487999999986)
14,Austin,246,Williamson,246H26,ANNUAL ACR,1,2023,17562,17305.0,20605.0,18345.0,20401.0,21185.0,20524.0,18664.0,19609.0,18337.0,20858.0,18000.0,16800.0,18600.0,17800.0,24000.0,21000.0,23000.0,20000.0,19800.0,BI0035L,1,30.52186,-97.684865,580095,POINT (-97.684865 30.521859999999997)
14,Austin,246,Williamson,246H26A,ANNUAL ACR,1,2023,48362,26623.0,48151.0,20625.0,47674.0,33102.0,25790.0,37361.0,31745.0,27680.0,28813.0,26000.0,24000.0,26000.0,24000.0,28000.0,30000.0,28000.0,23800.0,23000.0,BI0035L,1,30.53458,-97.690145,580096,POINT (-97.69014499999999 30.534579999999988)
14,Austin,246,Williamson,246H27,ANNUAL ACR,1,2023,142276,135178.0,143167.0,114835.0,129028.0,114863.0,105782.0,105782.0,99889.0,106876.0,84038.0,83620.0,89220.0,92900.0,108990.0,98490.0,82160.0,105300.0,105300.0,104000.0,IH0035,1,30.55397538,-97.6924871,580097,POINT (-97.69248710000001 30.55397537999999)
14,Austin,246,Williamson,246H27A,ANNUAL ACR,1,2023,29045,25640.0,31025.0,14670.0,30718.0,22830.0,20284.0,26052.0,24081.0,20990.0,21945.0,21000.0,19300.0,20000.0,19600.0,17600.0,17800.0,17300.0,17030.0,16000.0,FM3406,1,30.536002,-97.694403,580098,POINT (-97.694403 30.536002)
14,Austin,246,Williamson,246H27B,ANNUAL ACR,1,2023,41785,32623.0,40741.0,27219.0,39554.0,39730.0,40210.0,35362.0,35092.0,34052.0,33526.0,32000.0,28000.0,27000.0,27000.0,27000.0,31000.0,26000.0,25180.0,29000.0,RM1431,1,30.558085,-97.700098,580099,POINT (-97.700098 30.558085000000005)
14,Austin,246,Williamson,246H27NBSR,ANNUAL ACR,1,2023,26116,17025.0,18031.0,16425.0,17852.0,21949.0,20940.0,24291.0,25425.0,25245.0,24651.0,17780.0,,,,,,,,,IH0035,1,30.55407886,-97.69201883,580100,POINT (-97.69201883 30.55407886)
14,Austin,246,Williamson,246H27SBSR,ANNUAL ACR,1,2023,20751,19878.0,21053.0,11042.0,20845.0,20845.0,18788.0,21237.0,21629.0,21140.0,18580.0,17780.0,,,,,,,,,IH0035,1,30.554331,-97.6929621,580101,POINT (-97.6929621 30.554330999999994)
14,Austin,246,Williamson,246H28,ANNUAL ACR,1,2023,142223,145117.0,153693.0,122922.0,138115.0,120558.0,124325.0,124325.0,152432.0,152540.0,134027.0,133360.0,136820.0,135590.0,157510.0,137660.0,111510.0,77000.0,86980.0,86000.0,IH0035,1,30.52339142,-97.68948864,580102,POINT (-97.68948864 30.523391420000003)
14,Austin,246,Williamson,246H28NBSR,ANNUAL ACR,1,2023,26448,25392.0,26893.0,14542.0,26627.0,25340.0,28916.0,6580.0,6701.0,6101.0,6593.0,,,,,,,,,,IH0035,1,30.5231778,-97.68904493,580103,POINT (-97.68904493 30.523177799999985)
14,Austin,246,Williamson,246H28SBSR,ANNUAL ACR,1,2023,25545,21009.0,22251.0,11528.0,22031.0,22603.0,27086.0,5862.0,5970.0,5999.0,6243.0,,,,,,,,,,IH0035,1,30.523711,-97.689944,580104,POINT (-97.689944 30.523711000000002)
14,Austin,246,Williamson,246H29,ANNUAL ACR,1,2023,158043,155326.0,164505.0,131906.0,148209.0,129058.0,127969.0,127969.0,124983.0,130888.0,114681.0,114110.0,110960.0,113170.0,131630.0,114240.0,77300.0,72000.0,133250.0,138000.0,IH0035,1,30.512907,-97.686969,580105,POINT (-97.686969 30.51290699999999)
14,Austin,246,Williamson,246H29A,ANNUAL ACR,1,2023,14310,12006.0,15475.0,8649.0,15322.0,12738.0,13465.0,13143.0,11820.0,9809.0,9928.0,9500.0,9500.0,10000.0,9000.0,11000.0,11400.0,10500.0,10800.0,10700.0,FM3406,1,30.531505,-97.724803,580106,POINT (-97.724803 30.531504999999992)
14,Austin,246,Williamson,246H29NBSR,ANNUAL ACR,1,2023,33350,31482.0,33343.0,18374.0,33013.0,35368.0,31140.0,35959.0,36617.0,33430.0,34028.0,,,,,,,,,,IH0035,1,30.512604,-97.686473,580107,POINT (-97.686473 30.512604)
14,Austin,246,Williamson,246H29SBSR,ANNUAL ACR,1,2023,29500,29400.0,31138.0,18396.0,30830.0,32247.0,30114.0,33992.0,34616.0,39865.0,33587.0,,,,,,,,,,IH0035,1,30.51319,-97.687442,580108,POINT (-97.687442 30.51319)
14,Austin,246,Williamson,246H3,ANNUAL ACR,1,2023,105991,87192.0,92345.0,79854.0,89724.0,80168.0,74285.0,74285.0,70466.0,69843.0,60612.0,60310.0,59740.0,59430.0,58070.0,55310.0,48080.0,54000.0,55020.0,54000.0,IH0035,1,30.711404,-97.648379,580109,POINT (-97.648379 30.71140399999999)
14,Austin,246,Williamson,246H30,ANNUAL ACR,1,2023,24135,14685.0,17876.0,15320.0,19976.0,20281.0,17534.0,14945.0,,17465.0,16818.0,15700.0,13800.0,15100.0,16100.0,19400.0,23000.0,23000.0,20160.0,17800.0,BI0035L,1,30.504245,-97.677183,580110,POINT (-97.67718299999999 30.504245)
14,Austin,246,Williamson,246H31,ANNUAL ACR,1,2023,24528,19214.0,27135.0,23772.0,29436.0,28783.0,25379.0,23871.0,21354.0,22163.0,21335.0,17900.0,16500.0,18000.0,17200.0,20000.0,33000.0,26000.0,20000.0,19900.0,BI0035L,1,30.491458,-97.675584,580111,POINT (-97.675584 30.491458)
14,Austin,246,Williamson,246H32AEBDR,ANNUAL ACR,1,2023,22813,24743.0,21525.0,18968.0,21312.0,23908.0,21749.0,21591.0,21371.0,20292.0,19865.0,20260.0,,,,,,,,,SH0045,1,30.479119,-97.683952,580113,POINT (-97.683952 30.479119)
14,Austin,246,Williamson,246H32AT,TOLL,1,2023,76548,78134.0,67972.0,55185.0,67299.0,67299.0,66148.0,66148.0,68683.0,,,,,,,,,,,,SH0045,1,30.479663,-97.683198,580114,POINT (-97.683198 30.47966299999999)
14,Austin,246,Williamson,246H32AWBDR,ANNUAL ACR,1,2023,24940,27658.0,24061.0,4753.0,23823.0,25644.0,23217.0,23446.0,22825.0,21975.0,21587.0,20260.0,,,,,,,,,SH0045,1,30.47997,-97.684059,580115,POINT (-97.68405899999999 30.47997000000001)
14,Austin,246,Williamson,246H32B,ANNUAL ACR,1,2023,21678,20470.0,20470.0,18426.0,25272.0,24516.0,21915.0,25276.0,20883.0,18767.0,17694.0,14900.0,18900.0,16600.0,14600.0,32000.0,34000.0,32000.0,33000.0,31000.0,FM1325,1,30.477772,-97.685336,580116,POINT (-97.685336 30.477771999999995)
14,Austin,246,Williamson,246H33,ANNUAL ACR,1,2023,157771,197373.0,209037.0,151634.0,170375.0,143553.0,142379.0,142379.0,139393.0,149741.0,132841.0,132180.0,128250.0,131430.0,148710.0,129910.0,110320.0,167720.0,167720.0,166000.0,IH0035,1,30.495723,-97.679074,580129,POINT (-97.679074 30.495722999999995)
14,Austin,246,Williamson,246H33NBSR,ANNUAL ACR,1,2023,25896,25501.0,27008.0,14757.0,26741.0,27683.0,26068.0,29970.0,30520.0,28715.0,25245.0,,,,,,,,,,IH0035,1,30.495672,-97.678565,580130,POINT (-97.678565 30.495671999999985)
14,Austin,246,Williamson,246H33SBSR,ANNUAL ACR,1,2023,25598,22995.0,24354.0,13688.0,24113.0,24445.0,23331.0,26887.0,27381.0,26107.0,25994.0,,,,,,,,,,IH0035,1,30.49589,-97.679522,580131,POINT (-97.679522 30.495889999999992)
14,Austin,246,Williamson,246H34,ANNUAL ACR,1,2023,31649,33702.0,42344.0,29046.0,41111.0,40976.0,40826.0,42161.0,41686.0,38693.0,41200.0,38000.0,40000.0,38000.0,40000.0,41000.0,47000.0,51000.0,47370.0,42000.0,RM0620,1,30.510105,-97.687633,580132,POINT (-97.687633 30.510104999999992)
14,Austin,246,Williamson,246H35,ANNUAL ACR,1,2023,31769,33474.0,42058.0,27202.0,40833.0,41480.0,40875.0,42733.0,42007.0,38731.0,42038.0,40000.0,39000.0,36000.0,40000.0,39000.0,48000.0,53000.0,49930.0,48000.0,RM0620,1,30.512658,-97.701916,580133,POINT (-97.701916 30.512657999999984)
14,Austin,246,Williamson,246H3501,ANNUAL ACR,1,2023,143990,131406.0,139172.0,,,,,,,,,,,,,,,,,,IH0035,1,30.570032,-97.692716,580134,POINT (-97.692716 30.570032000000005)
14,Austin,246,Williamson,246H3501NBSR,ANNUAL ACR,1,2023,26799,10953.0,11600.0,,,,,,,,,,,,,,,,,,IH0035,1,30.570008,-97.692236,580135,POINT (-97.692236 30.570008)
14,Austin,246,Williamson,246H3501SBSR,ANNUAL ACR,1,2023,3717,6421.0,6800.0,,,,,,,,,,,,,,,,,,IH0035,1,30.570093,-97.693212,580136,POINT (-97.693212 30.570092999999993)
14,Austin,246,Williamson,246H3502,ANNUAL ACR,1,2023,155990,138792.0,146994.0,,,,,,,,,,,,,,,,,,IH0035,1,30.595521,-97.690202,580137,POINT (-97.690202 30.595521000000005)
14,Austin,246,Williamson,246H3502NBSR,ANNUAL ACR,1,2023,6180,6137.0,6500.0,,,,,,,,,,,,,,,,,,IH0035,1,30.595499,-97.689719,580138,POINT (-97.689719 30.595498999999993)
14,Austin,246,Williamson,246H3502SBSR,ANNUAL ACR,1,2023,2415,2644.0,2800.0,,,,,,,,,,,,,,,,,,IH0035,1,30.595597,-97.690658,580139,POINT (-97.690658 30.595596999999998)
14,Austin,246,Williamson,246H3503,ANNUAL ACR,1,2023,106245,90232.0,95565.0,,,,,,,,,,,,,,,,,,IH0035,1,30.733927,-97.640639,580140,POINT (-97.640639 30.733927)
14,Austin,246,Williamson,246H3503NBSR,ANNUAL ACR,1,2023,822,425.0,450.0,,,,,,,,,,,,,,,,,,IH0035,1,30.733759,-97.639861,580141,POINT (-97.639861 30.73375899999999)
14,Austin,246,Williamson,246H3503SBSR,ANNUAL ACR,1,2023,884,330.0,350.0,,,,,,,,,,,,,,,,,,IH0035,1,30.734154,-97.641167,580142,POINT (-97.641167 30.734153999999997)
14,Austin,246,Williamson,246H3504,ANNUAL ACR,1,2023,94606,81209.0,86008.0,,,,,,,,,,,,,,,,,,IH0035,1,30.805375,-97.615671,580143,POINT (-97.615671 30.805374999999998)
14,Austin,246,Williamson,246H3504NBSR,ANNUAL ACR,1,2023,6951,2800.0,2800.0,,,,,,,,,,,,,,,,,,IH 35,1,30.804867,-97.615357,580144,POINT (-97.615357 30.804867)
14,Austin,246,Williamson,246H3504SBSR,ANNUAL ACR,1,2023,7696,2610.0,2610.0,,,,,,,,,,,,,,,,,,IH 35,1,30.80551,-97.616242,580145,POINT (-97.616242 30.805509999999998)
14,Austin,246,Williamson,246H35B,ANNUAL ACR,1,2023,23042,20630.0,27411.0,17734.0,26613.0,26828.0,25239.0,25590.0,25462.0,24199.0,,,,,,,,,,,RM0620,1,30.483036,-97.740621,580150,POINT (-97.740621 30.483035999999995)
14,Austin,246,Williamson,246H36B,ANNUAL ACR,1,2023,49000,23710.0,47952.0,39572.0,46555.0,46555.0,43290.0,46079.0,39951.0,39004.0,40582.0,37000.0,36000.0,38000.0,35000.0,38000.0,44000.0,44000.0,36010.0,37000.0,FM0734,1,30.474532,-97.764015,580156,POINT (-97.76401500000001 30.474531999999993)
14,Austin,246,Williamson,246H36C,ANNUAL ACR,1,2023,49739,29638.0,42557.0,22900.0,41317.0,42703.0,37315.0,42683.0,36976.0,35475.0,38339.0,38000.0,33000.0,36000.0,33000.0,36000.0,42000.0,42000.0,36530.0,36000.0,FM0734,1,30.478403,-97.76566,580157,POINT (-97.76566 30.478402999999997)
14,Austin,246,Williamson,246H36D,ANNUAL ACR,1,2023,43747,31381.0,38075.0,26631.0,39052.0,36896.0,32857.0,33729.0,32954.0,28253.0,29127.0,28000.0,26000.0,26000.0,23000.0,21000.0,19100.0,21000.0,19650.0,22000.0,FM0734,1,30.531555,-97.780872,580158,POINT (-97.780872 30.531555)
14,Austin,246,Williamson,246H36E,ANNUAL ACR,1,2023,63498,42360.0,37168.0,34735.0,36085.0,44650.0,40605.0,44931.0,42994.0,37629.0,40839.0,36000.0,32000.0,31000.0,32000.0,33000.0,35000.0,34000.0,31280.0,32000.0,RM1431,1,30.535455,-97.780355,580159,POINT (-97.780355 30.535455000000002)
14,Austin,246,Williamson,246H36F,ANNUAL ACR,1,2023,46599,38670.0,44400.0,31586.0,43107.0,39469.0,40945.0,40564.0,40414.0,34732.0,36123.0,31000.0,30000.0,32000.0,34000.0,27000.0,31000.0,28000.0,24790.0,28000.0,RM1431,1,30.533477,-97.786576,580161,POINT (-97.786576 30.533477000000005)
14,Austin,246,Williamson,246H39A,ANNUAL ACR,1,2023,43379,36565.0,45202.0,31420.0,43885.0,45211.0,40050.0,43058.0,37787.0,33717.0,37464.0,35000.0,32000.0,31000.0,38000.0,36000.0,32000.0,34000.0,31950.0,30000.0,RM0620,1,30.463155,-97.812945,580171,POINT (-97.812945 30.463154999999993)
14,Austin,246,Williamson,246H39B,ANNUAL ACR,1,2023,39596,34159.0,43827.0,30325.0,42550.0,43487.0,39866.0,43370.0,39821.0,38267.0,37452.0,34000.0,32000.0,33000.0,38000.0,38000.0,41000.0,40000.0,35430.0,31000.0,RM0620,1,30.456544,-97.824641,580172,POINT (-97.824641 30.456543999999997)
14,Austin,246,Williamson,246H39EBDR,ANNUAL ACR,1,2023,13370,14334.0,12470.0,9239.0,12347.0,12603.0,11223.0,12266.0,11702.0,11041.0,10952.0,,,,,,,,,,SH0045,1,30.467541,-97.798738,580173,POINT (-97.79873800000001 30.467541000000008)
14,Austin,246,Williamson,246H39T,TOLL,1,2023,15145,14316.0,12454.0,16240.0,19805.0,19805.0,19441.0,19441.0,16392.0,,,,,,,,,,,,SH0045,1,30.46815,-97.798405,580174,POINT (-97.79840500000002 30.468149999999987)
14,Austin,246,Williamson,246H39WBDR,ANNUAL ACR,1,2023,13956,14245.0,12392.0,9151.0,12269.0,12530.0,11726.0,12017.0,12039.0,11116.0,11212.0,,,,,,,,,,SH0045,1,30.468429,-97.799039,580175,POINT (-97.799039 30.468428999999997)
14,Austin,246,Williamson,246H3NBSR,ANNUAL ACR,1,2023,4404,4228.0,4478.0,3998.0,4434.0,4434.0,3500.0,3640.0,3705.0,3533.0,3561.0,460.0,,,,,,,,,IH0035,1,30.711304,-97.6479,580179,POINT (-97.64790000000002 30.711304000000002)
